sample_id,case_id,record_id,source_row_number,field_name,field_class,declared_type,extracted_null_status,historical_evaluator_verdict,stratum_population,stratum_sample,selection_probability,master_seed
EXT-13-01ed424135c8,13,270ffe7f2ab3408eb7404d37,123,years_protected,other_numeric,numeric,nonnull,INCORRECT,9,9,1.0,20260919
EXT-13-9bf820240f28,13,d1a17422454ac0e6b6e9ee05,323,years_protected,other_numeric,numeric,nonnull,INCORRECT,9,9,1.0,20260919
EXT-13-40a5afba89fb,13,908a559002e2d23864cc787d,152,years_protected,other_numeric,numeric,nonnull,INCORRECT,9,9,1.0,20260919
EXT-13-c1dd8d586b13,13,9874823e3f11215a33b982f3,263,years_protected,other_numeric,numeric,nonnull,INCORRECT,9,9,1.0,20260919
EXT-13-c27da32e28f1,13,0721eea36fe44c063b19dc8d,317,years_protected,other_numeric,numeric,nonnull,INCORRECT,9,9,1.0,20260919
EXT-13-574423000e1e,13,1e404f20352a9b946f629a9c,286,years_protected,other_numeric,numeric,nonnull,INCORRECT,9,9,1.0,20260919
EXT-13-525c3bb5cb2d,13,1fc0284fbae22eb767a730e1,121,years_protected,other_numeric,numeric,nonnull,UNVERIFIABLE,2,2,1.0,20260919
EXT-13-89ce05b517fb,13,f2b324bcd3ddc553008bee8a,107,years_protected,other_numeric,numeric,nonnull,UNVERIFIABLE,2,2,1.0,20260919
EXT-13-79d0ee12531c,13,ece91106ad8568f0311a6597,209,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-84599ad5a7a5,13,cde59ca77b8fc91bfe4486a0,330,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-d2afd0b60c49,13,b3296f6b3ad767ddc58ffacf,94,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-56f5e743b5f9,13,9b1e0d58fe939115925eb3e4,161,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-5137877a8f50,13,9256cbac99ad65464fc715c4,145,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-462ca48f05eb,13,f9823b1b18dd1b48d667cfdc,299,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-cd8b756d3353,13,9f98b4d8b094dfacccf15ff0,251,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-72e627ff407f,13,7ca46c1b89a334d862a571d5,242,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-99c03b3b0211,13,2ed0bd84c1514d91b181b401,341,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-bbdbb12be3cd,13,ad37f77b6cd73c8f9fa7cde9,277,years_protected,other_numeric,numeric,null,UNVERIFIABLE,230,10,0.043478260869565216,20260919
EXT-13-9ba84ae5577d,13,3e196a6878b2e405770f2781,38,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-f3e4915fc8ac,13,caa8e5f0da51d45eb3719f01,42,effect_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-3ebed3d9c6d1,13,d24ec2be8090926749e9e5e6,326,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-db99969f69e6,13,4c1e754fbdab353f85831458,68,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-3cf3016aac63,13,7d0b65a261c9880647fca80f,269,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-264bc81246bd,13,c31f8f20018bf43c6eed95df,149,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-c099e4453197,13,dc884a1cbb83f0373c90983b,249,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-367d8b564cd7,13,c1b528a12bc25bf39e49296d,318,effect_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-bed2f2aee74a,13,f774407dbe1d6bcf0f2ae889,187,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-e63f433ec81b,13,9e588ebe9ee5a65d2af00490,46,ci_upper,potentially_synthesis_critical,numeric,nonnull,CORRECT,164,10,0.06097560975609756,20260919
EXT-13-5f42d4adddbe,13,0ecee996c674228a6b9a40f9,27,effect_size,potentially_synthesis_critical,numeric,nonnull,INCORRECT,2,2,1.0,20260919
EXT-13-3b22b1c25629,13,4dfadef49b92a46e1e4058b6,30,sample_size,potentially_synthesis_critical,numeric,nonnull,INCORRECT,2,2,1.0,20260919
EXT-13-2d55231ae9ee,13,a576bb4617bf87659ad4b8ed,261,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-13-ef8ea24745b3,13,271e94d87b581be13a27ce0a,201,ci_lower,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-13-4eb8ccd70acd,13,e79cf5a8e108e4481d9da087,95,ci_lower,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-13-00336ccac624,13,fc9f131d891187b81d756087,237,ci_lower,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-13-cb377b9ad4c6,13,1a2914d17d625e8349618529,11,ci_upper,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-13-f0975b90efb0,13,7d63bbb0cb4d0588f4c0d8bc,12,ci_upper,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-13-cb7d77f1bb4e,13,27c15582b7a9ca0eb79e00fc,174,effect_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-13-6bab7ef558fa,13,4b375f15718f3e9d79d4eebd,191,ci_upper,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-13-40f4d6799c01,13,402469411fbb59c88f0a588c,34,ci_upper,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-13-abe79ff17d0d,13,cdcbf3e56e87669e77b13a6a,333,effect_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,1194,10,0.008375209380234505,20260919
EXT-14-157bec51e39c,14,e79b2aad409fd42eeeafb7a1,514,forest_type,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-107b5179d890,14,e8e953ea236964c2ad05013a,502,forest_type,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-530cc9384c42,14,92c5fef00f94b0b2ab7f02d4,168,forest_type,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-f4d57363daf8,14,e3e8892fd077c26b01a4b7c4,49,study_design,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-00e3d3d4235d,14,e77c60483b32e6e55529764d,659,study_design,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-918886faeed7,14,3c075d2a45bc387152d4f9aa,234,country,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-9960aedfeefb,14,1754eb87dc4477df68ec8693,554,country,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-9532d35f18ff,14,ded40486cb188bcd7f1d2ba6,887,country,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-d45aff28ffe2,14,a6752149ccc4f81491ef76d2,52,forest_type,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-7b3b12cd6bcf,14,64825dc22dd1f0d0420b9598,314,country,categorical,categorical,nonnull,CORRECT,2433,10,0.004110152075626798,20260919
EXT-14-42efa993c367,14,54b9826dbbff06d2b2fc31d1,939,forest_type,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-c7da5aed2b57,14,6b6b9509455d701f654a7b1e,215,forest_type,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-348eb75474fc,14,3fd5dd988896bc4063ae48a1,764,forest_type,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-279e3a07de8c,14,a480d5af4089e9fa151ce251,1019,forest_type,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-b682e5264abb,14,df7674abf4d8f5de75740478,724,forest_type,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-0530c6169769,14,382abf559c2c5510d29b44b6,369,country,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-9a640193edb2,14,d280a6549037b3d917528561,500,forest_type,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-5373fdb9abdf,14,54734e6ff81e4d3873290aca,940,forest_type,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-4f305630c157,14,c1c4043292610c99aba02f51,484,forest_type,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-0b89d2d4d884,14,e1e58c7437f31aa9e2c6043c,591,country,categorical,categorical,nonnull,INCORRECT,22,10,0.45454545454545453,20260919
EXT-14-6854a9a52e27,14,551ab19bd2bf70959df3d4a9,203,study_design,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-cde685bdeeda,14,e6df256777a47ee5beef3846,39,study_design,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-f72ded4e9eac,14,7ff2199582d4d7262b46380b,730,study_design,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-fb351eaabfd5,14,40768209694506c88dd3603e,190,study_design,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-b6f14e98468e,14,40dfc594969364066acb1b98,1084,study_design,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-914e0fb8ae2b,14,c71ea918bfe07f90c2dd4019,1059,study_design,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-730af180e854,14,9d57cdcfb0ecf07519eee604,611,study_design,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-3ae48a139e8f,14,9ce5c434bd63fe9193b8358b,706,country,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-b56a9bce2f37,14,e31048134d88a2e543688640,490,study_design,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-797736db8c0c,14,7556490b010d8f2d7ff86e86,989,study_design,categorical,categorical,nonnull,UNVERIFIABLE,37,10,0.2702702702702703,20260919
EXT-14-7ac5163786a3,14,614832fba714fb336904a02a,94,country,categorical,categorical,null,CORRECT,7,7,1.0,20260919
EXT-14-40edf42d411c,14,2ac272c8da30d5d2cbe30d3a,694,forest_type,categorical,categorical,null,CORRECT,7,7,1.0,20260919
EXT-14-f16d61d0f20a,14,f963512d3b085d63aec1295a,254,forest_type,categorical,categorical,null,CORRECT,7,7,1.0,20260919
EXT-14-682d4f2a47c8,14,b09cb911dd5f66c642541e57,90,forest_type,categorical,categorical,null,CORRECT,7,7,1.0,20260919
EXT-14-aaf5f402d012,14,b09cb911dd5f66c642541e57,90,country,categorical,categorical,null,CORRECT,7,7,1.0,20260919
EXT-14-1956edb69d16,14,9152f18c4605b89706d915aa,406,forest_type,categorical,categorical,null,CORRECT,7,7,1.0,20260919
EXT-14-af9581228860,14,64a99057f8bcab1fbb8dcb48,881,forest_type,categorical,categorical,null,CORRECT,7,7,1.0,20260919
EXT-14-5d271c4ed39d,14,5baadea18ba36f0d18afbf7e,784,country,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-7577e10e6c56,14,8fe398514d65ee16c32ead08,579,study_design,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-76092955e58c,14,c7b325d2ba2907b1616001c8,657,study_design,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-f89784e2e5a4,14,c5219e8e4ba317b067186625,76,forest_type,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-cbba59f80388,14,809fb383d3e2a00d1b5e8947,271,study_design,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-aeb1de8e558a,14,c1a2952b995a29a72260bd85,465,study_design,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-04eb2eeb46fa,14,1196c6a5212b876d389b80f4,193,study_design,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-47d465802a96,14,49d8e32c611c853bb3e87183,1076,study_design,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-44428785ffb4,14,08e40320b672e7a00c67d885,40,forest_type,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-f6e38c9ec972,14,53131e6ee622ac650c02f395,767,study_design,categorical,categorical,null,UNVERIFIABLE,759,10,0.013175230566534914,20260919
EXT-14-7dfbf04778f0,14,5dd1ee2f7a1e3d4202098e12,1064,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-81816a5b9441,14,2e598bd0787fe1911b21bee8,304,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-bd62c3dda2ac,14,4a34e581354cd51653c3a63f,1040,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-acb045da4d03,14,3dc6c9354fefb965e307561d,513,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-ba3ec38c7087,14,b0624d6b1a84df011f202e26,727,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-b562e89eda2c,14,f27123035b31065c4c8d822d,248,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-c8ded06db996,14,d280a6549037b3d917528561,500,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-3c09be6839c7,14,d508a96f7c7cdba047a75417,391,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-cdbfa84f4e5f,14,d656cc1ffbc26aceb4e28f50,994,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-95969186b962,14,dfa7707f193fda445bf52d99,839,age_years,other_numeric,numeric,nonnull,CORRECT,328,10,0.03048780487804878,20260919
EXT-14-6bec6f7a19a4,14,94f693036fcfdd9fc89f14b5,238,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-85ec11119bc1,14,81bcbc2e90b357e5f3ae13d8,1050,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-d75b46b892e5,14,39acc6bce05d5d46f6416195,438,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-cb2e319e9c23,14,e8c3aca5044d345670ee357d,772,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-81ee3b234010,14,6d515bd63d802b0e4cc84576,376,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-892ed608ac71,14,66e9a2ae5e5433e1a7c9514d,1026,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-037639bc7ee0,14,18dc6331f251c238a5b68ca9,837,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-dff55e8779b7,14,46ee9ce98d8e5168d0f31a23,555,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-3e7058d75963,14,5dc7383f2b149bf5774f7b2e,1065,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-72e54d374ce0,14,eadfe2c612b60cab2b5e3f7a,551,age_years,other_numeric,numeric,nonnull,INCORRECT,20,10,0.5,20260919
EXT-14-8901bc751b8e,14,161ec20affa37c2c9edc351a,927,age_years,other_numeric,numeric,nonnull,UNVERIFIABLE,2,2,1.0,20260919
EXT-14-4e78173d7772,14,36cdfe1cb8081421a4453033,859,age_years,other_numeric,numeric,nonnull,UNVERIFIABLE,2,2,1.0,20260919
EXT-14-6babd7244192,14,61e86a3b3fa096cd16866d7c,761,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-ea17d309c22d,14,6b8f87ca64ad534de590aafd,823,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-8ba996adcb41,14,efaf345475fcb5e87315b5bb,622,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-0fbf6b9ea731,14,43380e85ae88cf7caa5ac351,415,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-36bec73706f8,14,b2ea4385abc568e239796551,721,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-7fadb1099961,14,2e0924f5097dce51e614ee34,31,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-1cb256838a6e,14,038f6a544c46097377a2cd4a,22,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-ff0d87e44769,14,c8029f4fd213adc0cc449faf,755,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-a66284ae6d2c,14,e9d0cc699df994b3bc61b757,838,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-aeda605af69f,14,6ef70b5122ad7f28d7ac9336,819,age_years,other_numeric,numeric,null,UNVERIFIABLE,736,10,0.01358695652173913,20260919
EXT-14-b5190947b033,14,ac85d573fbaa659f38aa1ff2,943,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-92e02925d110,14,a315afc351d5ec1554245fa4,492,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-40d0b7c8431a,14,c0bafcddf9c8afe8c752de1e,1012,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-15e532a14fb2,14,8a7a88258fa230aaf5ebb472,216,effect_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-b6846d28f024,14,86bb6931014fc283da4d1807,948,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-afdbefff7d51,14,af4fbcf24b9a0d5b220437b3,166,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-03a591d6ac52,14,5e0ab88e1b3684302df327c6,845,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-1445b279190e,14,da98296d300ec0f12a2cf9af,849,effect_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-68afff46a0bd,14,d14e9aabd925873c78551a71,799,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-c02433a3c99b,14,e77c60483b32e6e55529764d,659,sample_size,potentially_synthesis_critical,numeric,nonnull,CORRECT,863,10,0.011587485515643106,20260919
EXT-14-5404408cef66,14,8aa5222b00740cf69d590649,931,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-ea784379c8a3,14,c13ac88319a2edd7d28717a0,718,effect_size,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-cf4d93f86d81,14,d98a75be09d00d677b077712,729,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-0a7d4a611961,14,2326bf357e094304290408f2,670,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-6569914548e4,14,de33455a7dedc6093c8d50d2,910,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-fb3b4e5e4332,14,cff94e7aa78d7d41f3486d88,991,sample_size,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-c46949c0d70a,14,d5affc4bb237f5fce73d17a1,372,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-c8fdf712e9cf,14,590cdcb3ccedce797e71c38c,464,sample_size,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-958fd6e3d66d,14,642574d439a030110222879e,466,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-a4c362208acb,14,a6d9ec59f85eae7728427f61,293,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,nonnull,INCORRECT,10,10,1.0,20260919
EXT-14-356543f041f2,14,a0231fda567cb3d8708b4d1a,779,sample_size,potentially_synthesis_critical,numeric,null,CORRECT,2,2,1.0,20260919
EXT-14-858ae4d840c7,14,11d9c256694a181668776145,1028,sample_size,potentially_synthesis_critical,numeric,null,CORRECT,2,2,1.0,20260919
EXT-14-c401d91ee367,14,e3e8892fd077c26b01a4b7c4,49,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,2383,10,0.00419639110365086,20260919
EXT-14-b5ec56880201,14,200eba3e29d2b09128312f9d,596,effect_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,2383,10,0.00419639110365086,20260919
EXT-14-6665c6471cb4,14,cc2c7093f6316bb3d94d7cdc,584,sample_size,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,2383,10,0.00419639110365086,20260919
EXT-14-1408f683a0c8,14,f27123035b31065c4c8d822d,248,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,null,UNVERIFIABLE,2383,10,0.00419639110365086,20260919
